State	Zipcode	facility_count	Excess_Food_High_Tons	Excess_Food_Low_Tons	foodbanks	FoodBank_recd_TonYear
VA	22448	2	56.872	38.9934555		
VA	22473	4	108.253917	79.5061575		
VA	22480	2	18.656	7.7089815		
VA	22482	8	121.968	45.962644		
VA	22485	22	296.8944485	139.1275415		
VA	22488	1	1.2082455	1.2082455		
VA	22503	2	15.309806	6.031806		
VA	22504	1	1.696	0.413886		
VA	22508	16	235.532	97.1550695		
VA	22520	8	91.3002965	41.31528		
VA	22526	1	10.5	6.811332		
VA	22534	2	25.5	5.9692545		
VA	22535	1	17.716941	17.716941		
VA	22539	4	57.664	11.6106045		
VA	22546	16	236.768766	140.70659		
VA	22548	1	8.1924645	8.1924645		
VA	22551	13	188.6514715	96.5691045		
VA	22553	12	212.5531145	113.2649045		
VA	22554	66	992.003192	428.486892		
VA	22556	24	383.1186745	223.230415		
VA	22560	5	85.159818	54.061029		
VA	22572	3	68.744	43.773687		
VA	22576	1	2.3057595	2.3057595		
VA	22578	7	231.456847	166.93965	1	
VA	22580	4	51.631079	16.0309875		
VA	22601	93	1722.908178	979.771212		
VA	22602	39	718.312796	249.918366		
VA	22603	31	415.0495395	212.605857		
VA	22610	1	13.568	6.911586		
VA	22611	10	119.843657	49.212438		
VA	22620	3	33.5799085	13.256859		
VA	22624	2	81.408	11.189508		
VA	22625	1	11.872	5.851956		
VA	22627	1	1.900602	1.900602		
VA	22630	44	847.9913745	569.973876		
VA	22637	4	49.244	25.271136		
VA	22641	1	59.36	48.3		
VA	22642	1	11.872	1.4395095		
VA	22645	4	103.712	48.634608		
VA	22655	24	364.80309	171.553954		
VA	22656	3	41.141796	19.604244		
VA	22657	18	321.368858	151.0156385		
VA	22660	2	27	5.588649		
VA	22663	4	90.604	42.455127		
VA	22664	22	362.0684	170.8979155		
VA	22701	53	656.501472	290.3913975		
VA	22712	12	170.452514	89.5554415		
VA	22713	1	13.5	3.422595		
VA	22714	1	3.699366	3.699366		
VA	22715	1	13.568	5.5790625		
VA	22716	1	11.872	7.5306		
VA	22723	1	10.176	1.4984475		
VA	22724	3	48.528	21.4170495		
VA	22727	9	97.6284115	49.6833315		
VA	22728	3	33.5811435	17.691201		
VA	22729	1	11.872	9.66		
VA	22734	4	51.332	25.6620045		
VA	22736	2	16.2939795	8.422887		
VA	22737	2	25.44	8.010981		
VA	22738	1	10.176	1.5508185		
VA	22740	5	57.629068	41.27145		
VA	22747	1	10.5	3.0746595		
VA	22801	105	1911.261131	942.466294		
VA	22802	29	451.134554	180.6579		
VA	22803	1	18.656	12.7302615		
VA	22807	7	99.016	40.8583395		
VA	22812	9	189.672	89.3542885		
VA	22815	12	115.167035	42.7078		
VA	22821	5	75.852	32.439627		
VA	22824	2	37.312	16.432218		
VA	22827	13	133.801052	60.2503495		
VA	22830	2	17.1316995	11.0017875		
VA	22835	17	261.3346525	89.4327615		
VA	22840	5	56.022927	11.285868		
VA	22841	6	310.5	197.468952		
VA	22842	4	42.6901545	31.93567		
VA	22844	4	118.372	90.6640975		
VA	22846	4	41.553724	13.052853		
VA	22849	5	81.34	28.6997		
VA	22850	1	15.264	7.370088		
VA	22851	3	17.872	3.130842		
VA	22853	5	68.8264875	25.3176		
VA	22901	63	1172.988496	587.809385		
VA	22902	89	1597.323095	867.2624845		
VA	22903	115	2322.986866	1056.487476		
VA	22904	1	7.5	1.4091825		
VA	22911	40	889.668608	303.7883935		
VA	22920	2	7.6036995	4.0689495		
VA	22922	3	33.703592	28.331592		
VA	22932	15	234.024	99.917809		
VA	22936	3	21.2398695	15.6830685		
VA	22938	1	1.5508185	1.5508185		
VA	22939	13	192.338451	104.3807935		
VA	22942	14	227.6105965	116.8245035		
VA	22947	6	96.408	44.221782		
VA	22949	3	52.545327	35.36348		
VA	22958	3	59.684	41.4595095		
VA	22959	2	4.169187	4.169187		
VA	22960	13	225.265797	94.5406595		
VA	22963	16	244.652	78.1582085		
VA	22968	19	399.034259	177.8418175		
VA	22972	1	15.264	7.452027		
VA	22973	5	47.191708	22.0620345		
VA	22974	2	23.744	5.041806		
VA	22976	1	15.264	12.42		
VA	22980	39	1543.931223	549.8148665		
VA	23002	13	123.4541555	51.109275		
VA	23005	45	1539.754412	1009.607507		
VA	23009	5	66.4	33.717356		
VA	23015	2	25.44	4.5745095		
VA	23024	5	108.544	65.3162325		
VA	23030	3	23.48	13.6179285		
VA	23039	1	11.872	5.779323		
VA	23040	2	6.784	2.006334		
VA	23043	3	33.92	8.7644865		
VA	23047	8	175.5957935	108.2964375		
VA	23059	64	2607.586253	1798.505227		
VA	23060	93	2354.470809	1522.528935		
VA	23061	26	583.4798075	159.646938		
VA	23062	4	25.9708565	6.4595685		
VA	23063	11	176.0927385	77.049521		
VA	23064	1	18.656	6.569211		
VA	23065	2	18.3581315	6.373587		
VA	23069	2	13.134687	4.0741965		
VA	23071	2	31.5	18.042024		
VA	23072	14	169.3152505	70.4667645		
VA	23075	7	58.587363	30.0965445		
VA	23083	1	6.784	1.4181585		
VA	23084	1	13.568	2.579412		
VA	23086	4	33.6582515	15.20143		
VA	23089	8	85.816217	22.898205		
VA	23092	1	16.692687	16.692687		
VA	23093	9	171.7351795	140.0857425		
VA	23103	9	108.996	36.0041385		
VA	23106	2	40.704	16.974441		
VA	23109	2	30.528	10.749618		
VA	23110	1	13.5	1.741806		
VA	23111	47	894.7884265	445.795884		
VA	23112	79	1192.131546	589.7028775		
VA	23113	51	921.0631275	465.476985		
VA	23114	21	355.871727	157.4106755		
VA	23116	26	349.869172	133.6522145		
VA	23117	13	150.79898	85.926209		
VA	23120	6	53.2436825	18.6549885		
VA	23124	6	76.7823825	40.5720975		
VA	23129	3	57.528	24.556851		
VA	23139	26	482.9244505	278.4101755		
VA	23140	7	89.423773	61.4789945		
VA	23141	11	296.3469215	228.282424		
VA	23146	1	40.5	18.625959		
VA	23149	5	60.225577	30.444843		
VA	23150	7	171.893004	34.8152145		
VA	23153	1	15.264	7.430577		
VA	23168	7	129.9190215	76.7695005		
VA	23169	4	90.2775915	25.816428		
VA	23175	3	38.7515095	22.3306875		
VA	23176	1	15.264	10.0156155		
VA	23177	1	5.088	1.060092		
VA	23180	1	11.872	7.789914		
VA	23181	8	142.757266	87.1027875		
VA	23184	1	11.872	1.829487		
VA	23185	111	2355.689652	1321.682915		
VA	23186	1	0.755172	0.755172		
VA	23187	1	20.352	12.2509365		
VA	23188	76	1490.837209	861.6980385		
VA	23192	8	92.1454775	28.6932195		
VA	23219	67	1040.691724	503.9178055		
VA	23220	107	1962.563063	961.6699105	1	11843.8025
VA	23221	51	794.4937665	419.056417		
VA	23222	22	298.3639305	136.331026		
VA	23223	70	1189.25427	653.7849335		
VA	23224	42	573.294267	269.9352975		
VA	23225	53	1038.907951	509.0617045		
VA	23226	34	1060.010656	246.574761		
VA	23227	29	337.1901605	193.077961		
VA	23228	53	2292.197788	1584.407988		
VA	23229	45	626.785136	331.2706985		
VA	23230	68	1239.448448	616.512542		
VA	23231	54	1045.164522	643.414635		
VA	23233	90	1595.648445	857.573474		
VA	23234	32	492.3343835	234.1851145		
VA	23235	69	1415.568105	659.8438905		
VA	23236	33	590.893974	303.259299		
VA	23237	20	306.2790375	158.5029115		
VA	23238	33	571.862267	320.708419		
VA	23250	2	2.879019	2.879019		
VA	23284	4	108.381275	33.815296		
VA	23294	53	993.6667835	495.197092		
VA	23298	1	8.5743405	8.5743405		
VA	23310	11	147.889863	60.745047		
VA	23314	13	148.439807	60.33482		
VA	23320	122	2326.775013	1262.290694		
VA	23321	43	1723.862327	1249.095405		
VA	23322	74	1297.681399	692.520673		
VA	23323	25	285.518873	130.955706		
VA	23324	18	291.143236	105.981876		
VA	23325	14	150.370004	64.5864		
VA	23336	20	227.772885	70.298118		
VA	23347	1	16.96	9.120375		
VA	23350	2	42	31.566375		
VA	23356	3	37.244	10.5477405		
VA	23359	1	10.176	1.6841055		
VA	23405	3	31.5025475	6.6071895		
VA	23410	2	25.5	4.6781625		
VA	23413	1	18	10.94445		
VA	23417	9	88.144206	42.737145		
VA	23418	4	62.113635	36.131072		
VA	23420	3	47.42	17.3260395		
VA	23421	2	17.955	11.9797755		
VA	23430	20	259.7190115	114.1502835		
VA	23432	2	53.488	25.188108		
VA	23433	1	45.792	6.398964		
VA	23434	57	1139.620779	392.3543955		
VA	23435	52	796.533789	408.528126		
VA	23436	2	24.068	8.2754265		
VA	23451	175	3111.820249	1715.345101		
VA	23452	122	1773.294412	1015.015192		
VA	23453	22	284.3392565	122.288008		
VA	23454	103	1914.788167	949.6658275		
VA	23455	77	1575.473975	855.5529825		
VA	23456	77	1215.594039	569.149595		
VA	23457	3	52.576	24.8282265		
VA	23460	2	8.089414	3.0152265		
VA	23462	133	2575.121045	1392.904688		
VA	23464	83	1185.893182	571.164423		
VA	23480	1	2.774211	2.774211		
VA	23486	1	23.744	12.0865305		
VA	23487	9	131.1425425	77.9368075		
VA	23502	50	642.133841	351.9138945		
VA	23503	27	540.065526	163.193601		
VA	23504	14	216.366038	72.9859095	1	9628.026
VA	23505	29	451.904816	197.206043		
VA	23507	7	113.6247045	51.1776705		
VA	23508	36	604.334214	338.3383355		
VA	23509	9	96.0835095	24.67641		
VA	23510	55	785.904645	315.9011415		
VA	23511	10	243.2433035	100.275638		
VA	23513	22	352.6915095	153.226278		
VA	23517	49	940.917769	501.8016155		
VA	23518	41	613.2769025	296.4997875		
VA	23521	1	13.5	3.2153055		
VA	23523	6	66.6123305	19.7661255		
VA	23601	38	615.2442335	294.020928		
VA	23602	60	850.504533	371.4831715		
VA	23603	4	33.092073	7.935477		
VA	23604	1	7.0472985	7.0472985		
VA	23605	11	153.939534	72.743913		
VA	23606	56	1048.23459	587.8902125		
VA	23607	16	185.788607	71.5728585		
VA	23608	30	607.845135	281.7350205		
VA	23651	1	2.326764	2.326764		
VA	23661	11	187.064	75.613534	1	5536.8455
VA	23662	17	200.045653	51.850656		
VA	23663	17	227.744821	97.97766		
VA	23664	6	80.521503	32.554599		
VA	23666	71	1701.060877	887.5189915		
VA	23669	42	552.512761	167.052834		
VA	23681	1	11.872	2.35686		
VA	23690	2	31.5	14.038497		
VA	23691	1	30	20.6983425		
VA	23692	24	381.380824	213.109863		
VA	23693	35	544.055371	240.9341595		
VA	23696	1	13.568	2.8792005		
VA	23701	21	295.6604175	129.0884925		
VA	23702	13	186.87244	66.980014		
VA	23703	19	239.3896475	82.2077355		
VA	23704	28	407.6606645	178.534791		
VA	23707	16	328.359141	127.552689		
VA	23708	2	27.136	11.041206		
VA	23709	1	6.2106825	6.2106825		
VA	23801	6	107.624	51.915281		
VA	23803	41	585.5102295	243.2676165		
VA	23805	30	472.6669395	192.7626315		
VA	23821	1	1.696	0.4792095		
VA	23824	15	141.2846785	60.921135		
VA	23827	2	28.832	7.8558315		
VA	23831	52	1245.868175	736.984015		
VA	23832	32	849.612925	538.2297845		
VA	23833	1	10.5	1.4395095		
VA	23834	51	1309.211467	700.234582		
VA	23836	23	288.143193	89.119404		
VA	23837	1	37.5	31.175		
VA	23838	9	157.333111	64.951722		
VA	23839	1	5.088	0.33		
VA	23840	2	25.44	7.621614		
VA	23841	3	54.204	20.1802095		
VA	23842	5	72.852	25.1570715		
VA	23843	1	11.872	1.4395095		
VA	23845	1	3.216939	3.216939		
VA	23846	1	11.872	1.4395095		
VA	23847	14	162.291236	70.9602465		
VA	23851	14	211.0248315	70.9734895		
VA	23856	1	10.176	1.580139		
VA	23857	2	17.605325	11.9784225		
VA	23860	32	655.956	398.616636		
VA	23868	2	79.5	15.2004765		
VA	23872	2	40.704	12.8427255		
VA	23874	1	15	5.481234		
VA	23875	13	184.388	59.5210935		
VA	23879	2	43.2938865	31.52061		
VA	23882	3	25.1835095	4.3185285		
VA	23883	2	14.976369	10.582077		
VA	23888	1	18	9.9032505		
VA	23889	2	25.372	6.229542		
VA	23890	4	52.44	24.02961		
VA	23897	1	11.872	1.4395095		
VA	23898	1	16.2662445	8.729		
VA	23901	24	647.96552	391.6603955		
VA	23917	1	11.872	1.4395095		
VA	23919	5	66.4266215	41.0367045		
VA	23922	4	62.752	17.4180435		
VA	23923	2	11.399067	5.585448		
VA	23924	4	57.1993005	33.486604		
VA	23927	6	61.4270085	30.576579		
VA	23930	3	35.613329	12.295833		
VA	23936	3	42.4	14.17845		
VA	23944	4	27.9373285	10.9405065		
VA	23947	4	71.123867	43.051692		
VA	23950	2	46.5	6.445593		
VA	23954	1	6.784	1.4395095		
VA	23958	2	32.224	8.7747165		
VA	23970	13	190.932126	98.268604		
VA	23974	4	43.8632685	14.2105425		
VA	24011	25	481.872078	266.284892		
VA	24012	55	1587.203677	1032.827561		
VA	24013	4	84.204	51.7546735		
VA	24014	28	493.1423475	166.3204515		
VA	24015	27	483.3717075	267.267278		
VA	24016	21	299.382372	137.5445665		
VA	24017	19	862.3308205	598.1028165		
VA	24018	39	1159.805244	254.371731		
VA	24019	30	511.665204	235.676095		
VA	24053	2	28.764	14.319624		
VA	24055	7	78.8128535	20.132772		
VA	24059	1	3.392	1.434939		
VA	24060	65	1000.987589	472.269024		
VA	24061	2	121.554213	121.554213		
VA	24064	2	29.872	10.4148		
VA	24065	1	1.4395095	1.4395095		
VA	24066	2	22.048	9.6847905		
VA	24073	42	934.6982905	523.7779405		
VA	24078	7	168.451566	127.784419		
VA	24083	11	185.677503	129.534429		
VA	24084	10	313.6	221.425746		
VA	24085	3	32.744	7.7249535		
VA	24087	4	41.2235095	22.505967		
VA	24088	4	48.0153145	30.242751		
VA	24090	1	15	4.386558		
VA	24091	12	182.6390225	112.455552		
VA	24095	1	19.5	10.328208		
VA	24101	6	71.096	20.962689		
VA	24102	1	16.5	9.035532		
VA	24104	5	37.764	14.9456175		
VA	24112	25	435.755285	142.4262915		
VA	24120	5	81.408	38.867598		
VA	24121	16	223.335239	97.7151945		
VA	24122	1	6.784	1.087251		
VA	24124	2	54.98	40.4037065		
VA	24127	5	97.5055175	69.7373705		
VA	24128	1	11.872	1.4395095		
VA	24133	2	51.136	25.457124		
VA	24134	6	130.27633	64.268624		
VA	24136	1	13.5	3.1517145		
VA	24137	2	26.872	9.6536385		
VA	24141	20	431.535529	282.721634		
VA	24148	6	110.3097365	99.309664		
VA	24149	2	23.03213	12.732984		
VA	24151	20	466.3442815	188.3588955		
VA	24153	49	829.1714705	436.7431455	1	10564.492
VA	24162	1	10.5	1.4395095		
VA	24165	1	11.872	1.4395095		
VA	24171	3	72.46	49.655343		
VA	24175	10	125.1740525	68.7320325		
VA	24176	1	13.568	6.57129		
VA	24179	24	339.8727855	182.57319		
VA	24184	3	29.9344	11.8690605		
VA	24201	15	274.693241	128.3038565		
VA	24202	22	632.170792	453.107978		
VA	24210	28	446.7931765	185.56425		
VA	24211	7	142.2595095	42.6791145		
VA	24216	1	11.872	1.4395095		
VA	24218	1	8.48	1.98		
VA	24219	6	64.8449015	43.360703		
VA	24224	4	47.859	14.7510585		
VA	24226	1	15.264	5.688738		
VA	24228	3	70.0315755	53.4695595		
VA	24244	1	22.048	7.9064205		
VA	24245	1	15.264	8.112489		
VA	24251	13	146.746784	48.6320385		
VA	24256	4	71.164	25.7261895		
VA	24258	1	6.784	1.4608605		
VA	24263	2	30.3943225	10.3124555		
VA	24266	7	125.0588665	88.0672935		
VA	24273	13	251.3985565	169.0547075		
VA	24277	4	65.88	27.4800165		
VA	24279	2	15.8889435	7.526079		
VA	24281	3	37.64046	25.882434		
VA	24283	1	22.5	18.705		
VA	24290	2	24.129677	9.57132		
VA	24293	8	144.74	80.692267		
VA	24301	6	103.4212595	45.717653		
VA	24311	1	18.656	7.7838255		
VA	24312	2	18.852259	8.4197685		
VA	24314	2	58.5	37.2697275		
VA	24315	2	30.1764675	19.911771		
VA	24317	4	78.468	25.3740465		
VA	24319	7	706.3461795	554.193121		
VA	24324	2	29.4263415	24.8723415		
VA	24325	1	10.176	4.3396815		
VA	24328	4	39.9489335	16.1162265		
VA	24330	1	8.48	1.1295405		
VA	24333	17	244.2966465	117.7954635		
VA	24340	3	34.244	10.46463		
VA	24343	6	205.712	40.773183		
VA	24348	4	61.508	30.9932925		
VA	24351	1	13.5	2.3444355		
VA	24354	15	320.444	170.1009965		
VA	24360	4	50.9190555	44.3410555		
VA	24361	2	47.488	23.420232		
VA	24363	1	11.872	1.4395095		
VA	24368	6	85.7752285	55.2151875		
VA	24370	4	47.803192	24.515211		
VA	24377	1	10.5	1.4395095		
VA	24378	1	13.568	1.768536		
VA	24380	2	19.176	4.139091		
VA	24381	2	33.6519965	15.295566		
VA	24382	23	397.0844935	187.1215225		
VA	24401	65	972.822443	504.3822185		
VA	24416	9	135.4	36.233109		
VA	24421	1	1.8300315	1.8300315		
VA	24422	4	55.2576985	14.5091265		
VA	24426	19	344.5348785	202.456311		
VA	24430	1	8.685666	8.685666		
VA	24431	2	15.196	4.062432		
VA	24432	1	0.752631	0.752631		
VA	24435	2	30.46	4.2753315		
VA	24439	1	23.744	11.633193		
VA	24441	4	57.988	26.86563		
VA	24445	3	35.94	10.096548		
VA	24450	34	496.960616	220.8106975		
VA	24465	3	45.792	9.814761		
VA	24467	1	18	9.4752735		
VA	24471	1	1.696	0.5962935		
VA	24472	1	82.5	68.585		
VA	24477	10	140.991492	88.325656		
VA	24482	3	32.0374035	9.023784	1	
VA	24486	4	41.026451	17.4312105		
VA	24501	26	478.2929985	282.268119		
VA	24502	88	1951.59113	1020.072412		
VA	24503	18	227.301696	91.9353105		
VA	24504	24	513.757692	241.492889		
VA	24515	1	0.691251	0.691251		
VA	24517	15	334.7153255	200.5152685		
VA	24520	1	15	6.225516		
VA	24521	3	40.372	12.870528		
VA	24522	8	67.8823645	25.139103		
VA	24523	23	267.571071	110.86053		
VA	24526	1	16.96	7.9447665		
VA	24527	1	13.568	2.956833		
VA	24528	5	213.7583065	45.251943		
VA	24531	5	83.036	31.0871055		
VA	24534	1	1.4395095	1.4395095		
VA	24540	40	909.837065	495.7307815		
VA	24541	37	660.0243755	280.99772		
VA	24549	2	27.136	8.135028		
VA	24550	4	57.792	22.967043		
VA	24551	32	443.1153015	192.2947665		
VA	24553	1	10.176	1.741806		
VA	24554	2	34.244	11.8761225		
VA	24555	1	10.5	2.507967		
VA	24556	2	13.4554555	7.144797		
VA	24557	5	50.3933295	17.7620355		
VA	24558	3	20.2477405	9.5132565		
VA	24563	1	11.872	1.4395095		
VA	24569	1	11.872	1.4395095		
VA	24572	16	280.734222	155.6148365		
VA	24574	2	37.312	5.8413465		
VA	24578	1	23.744	10.8576435		
VA	24586	1	15.264	3.3008085		
VA	24588	12	123.8700315	56.259918		
VA	24589	1	16.96	4.0666725		
VA	24590	6	52.736689	16.853001		
VA	24592	17	323.0395995	158.3581275		
VA	24594	1	10.176	4.463679		
VA	24598	1	11.872	1.6347045		
VA	24605	8	161.4663865	99.5041935		
VA	24609	3	386.2433615	312.249694		
VA	24613	1	12	5.8059705		
VA	24614	7	169.4284875	123.0793435		
VA	24620	1	13.5	6.1541865		
VA	24630	2	24	19.952		
VA	24637	1	1.0107405	1.0107405		
VA	24641	8	197.7576935	103.909619		
VA	24651	4	38.8795095	11.644116		
WV	24701	19	318.6491085	137.2005075		
WV	24712	1	13.5	7.156446		
WV	24739	16	449.3893715	287.109707		
WV	24740	13	304.367285	173.538		
WV	24801	2	6.6264825	6.6264825		
WV	24846	1	13.5	6.6264825		
WV	24851	1	15.264	6.9110415		
WV	24870	1	15	7.27452		
WV	24874	2	55.372	37.6025095		
WV	24901	16	372.8948895	202.876888		
WV	24902	1	18	14.964		
WV	24910	3	27.4748645	8.4382155		
WV	24916	1	42.4	5.640195		
WV	24918	1	0.8321775	0.8321775		
WV	24941	1	13.568	5.0757135		
WV	24944	1	15	6.3715245		
WV	24946	1	1.4395095	1.4395095		
WV	24954	2	15.196	3.921522		
WV	24963	1	11.872	1.4395095		
WV	24970	1	6	3.052005		
WV	24976	2	11.9395095	3.7694085		
WV	24983	1	11.872	1.4395095		
WV	24986	2	20.0955095	10.3431405		
WV	25003	1	15.264	2.890668		
WV	25008	2	28.832	9.438099		
WV	25015	7	83.6600055	33.1098405		
WV	25033	1				
WV	25045	3	42.4	17.030871		
WV	25053	1	3	2.494		
WV	25064	7	116.428	34.4701995		
WV	25070	3	88.192	40.4786745		
WV	25071	8	156.936	63.470871		
WV	25081	1	23.744	10.381833		
WV	25082	4	65.744	29.101811		
WV	25085	1	16.5	7.4994645		
WV	25106	3	37.571784	16.150365		
WV	25130	1	31.8870585	31.8870585		
WV	25133	2	13.568	2.2227645		
WV	25136	5	53.540385	28.7462835		
WV	25140	1	10.3559775	10.3559775		
WV	25141	1	10.5	1.4395095		
WV	25143	12	184.6857975	87.494873		
WV	25148	1	1.710687	1.710687		
WV	25159	1	25.5	13.2334125		
WV	25168	1	20.352	9.3412275		
WV	25177	20	414.0752645	192.0252005		
WV	25213	6	61.835449	28.1138055		
WV	25248	1	27.136	11.715		
WV	25253	1	5.088	1.335807		
WV	25260	1	1.681878	1.681878		
WV	25265	1	10.5	1.7649555		
WV	25271	15	194.819588	93.091903		
WV	25276	8	152.624	77.32916		
WV	25301	25	536.19238	253.480935		
WV	25302	21	448.940137	249.593336		
WV	25303	15	259.8811515	121.867017		
WV	25304	23	387.5400215	172.516632		
WV	25306	5	41.4934305	23.3461605		
WV	25309	28	484.720809	278.5531155		
WV	25311	15	202.986997	117.6156865		
WV	25312	3	22.764	3.921984		
WV	25313	22	502.176214	312.277582		
WV	25314	13	157.569824	85.060169		
WV	25315	3	339.204	262.746788		
WV	25320	1	13.568	6.5371515		
WV	25387	8	94.57853	63.060213		
WV	25389	3	49.5	26.9657685		
WV	25401	36	878.6964335	551.555705		
WV	25403	14	353.52	194.112582		
WV	25404	20	320.8643015	148.080956		
WV	25405	10	161.308	66.8931405		
WV	25411	6	88.908	30.3337815		
WV	25413	5	82.968	22.051986		
WV	25414	33	560.078621	290.4369345		
WV	25419	11	171.008	93.0157605		
WV	25420	2	15.805662	8.570925		
WV	25425	12	171.8417865	86.7880365		
WV	25427	6	116.684	43.7937225		
WV	25428	10	165.0915095	79.816745		
WV	25430	3	29.3358555	9.479283		
WV	25438	18	338.5628975	210.272998		
WV	25443	8	345.5716215	233.210643		
WV	25446	2	24	4.47117		
WV	25502	1	0.7362135	0.7362135		
WV	25504	25	512.4426675	327.8978975		
WV	25506	3	22.344048	11.9275035		
WV	25507	1	10.5	2.773683		
WV	25508	6	107.7378285	98.3768285		
WV	25510	1	6.784	1.2748065		
WV	25511	1	1.696	0.04125		
WV	25515	1	8.48	6.9		
WV	25517	1	21	11.807202		
WV	25523	2	22.0959765	11.778657		
WV	25524	2	16.2620145	8.561487		
WV	25526	37	761.6504335	325.089518		
WV	25530	10	196.791128	115.0726155		
WV	25535	1	0.988416	0.988416		
WV	25537	1	3	1.84866		
WV	25541	6	93.2446145	38.8857975		
WV	25550	18	316.9905235	141.380547		
WV	25555	1	1.4395095	1.4395095		
WV	25560	4	51.7398355	31.611393		
WV	25567	1	18.656	15.18		
WV	25569	1	4.6706055	4.6706055		
WV	25570	5	57.784	24.468561		
WV	25571	1	25.44	9.603363		
WV	25601	11	368.5178965	215.776811		
WV	25608	1	13.5	6.3131805		
WV	25621	1	1.5	1.247		
WV	25628	1	24	6.377151		
WV	25635	4	48.737	24.9995585		
WV	25661	8	86.250634	34.8553425		
WV	25670	2	6.5327025	3.1834275		
WV	25674	1	16.96	6.3131805		
WV	25676	1	16.96	7.014645		
WV	25678	1	29.6378775	29.6378775		
WV	25701	49	1001.013037	477.300076	1	2542.396
WV	25702	4	39.433476	23.794452		
WV	25703	10	223.273183	146.663945		
WV	25704	8	139.4034555	66.7223355		
WV	25705	18	236.8183915	131.4576555		
WV	25707	1	13.568	3.1275255		
WV	25801	49	1831.557862	1132.12111		
WV	25813	7	83.9084555	32.2037925		
WV	25827	1	1.4395095	1.4395095		
WV	25832	3	57.664	21.153627		
WV	25840	14	181.360538	87.085497		
WV	25843	1	15.264	7.1987355		
WV	25846	1	21	9.7301325		
WV	25868	1	15.264	6.51024		
WV	25880	4	59.9578225	40.7581845		
WV	25882	3	27.1418445	14.1056685		
WV	25901	18	197.1129835	114.2009965		
WV	25918	1	16.5	8.5421325		
WV	25921	1	34.5	28.681		
WV	25951	3	122.94	87.6752645		
WV	25958	1	15.264	7.7794695		
WV	25962	3	127.5	87.283948		
WV	25976	2	35.616	12.278343		
WV	25984	1	16.5	8.9131515		
WV	26003	58	828.644503	336.512073		
WV	26031	2	7.9897305	7.7367305		
WV	26033	1	16.96	3.885849		
WV	26034	6	74.036	20.723868		
WV	26035	1	0.577929	0.577929		
WV	26036	1	18.656	2.9791905		
WV	26037	7	134.36	79.8440135		
WV	26038	1	13.5	5.7805275		
WV	26040	1	11.872	1.4395095		
WV	26041	18	318.268103	167.5232245		
WV	26047	1	16.96	7.3888155		
WV	26050	2	13.5650155	3.132525		
WV	26059	15	8433.80194	158.5222495		
WV	26060	3	60.473085	27.4992605		
WV	26062	35	581.2555885	240.1578705		
WV	26070	4	38.812	8.4789045		
WV	26074	1	12.215445	12.215445		
WV	26101	39	762.746638	450.9757625		
WV	26104	19	331.660012	193.8580615		
WV	26105	18	968.103111	356.1160335		
WV	26136	1	2.0451255	2.0451255		
WV	26143	2	14.010499	4.984683		
WV	26147	1	11.872	1.4395095		
WV	26149	1	27.136	20.498181		
WV	26150	4	72.332	41.0055685		
WV	26151	1	0.7612935	0.7612935		
WV	26155	11	198.495491	126.407312		
WV	26159	1	15.264	4.016397		
WV	26164	11	253.334244	123.204177		
WV	26170	3	37.69032	14.6783505		
WV	26175	2	42	26.568554		
WV	26180	1	9	1.7737995		
WV	26184	1	22.048	9.7722075		
WV	26187	5	15.937664	4.9266195		
WV	26201	18	398.6804995	243.4467805		
WV	26202	1	10.176	1.675245		
WV	26205	1	19.5	9.053418		
WV	26209	1	50.88	19.1146065		
WV	26217	1	22.048	4.3615935		
WV	26234	1	23.744	11.2833435		
WV	26241	20	245.7301395	132.209429		
WV	26250	4	52.550646	29.513319		
WV	26253	1	13.5	6.659268		
WV	26260	7	98.6918965	31.729236		
WV	26261	2	28.8139155	15.5807685		
WV	26264	1	16.96	6.3715245		
WV	26266	1	10.5	1.4395095		
WV	26287	5	39.437806	16.042983		
WV	26288	1	11.872	1.4395095		
WV	26301	34	646.880502	323.724712		
WV	26330	22	429.9289005	259.011783		
WV	26335	2	27.136	9.4803225		
WV	26337	1	23.744	9.6206715		
WV	26338	1	27.136	11.9943285		
WV	26348	1	11.872	1.4395095		
WV	26351	6	56.0788495	21.8031495		
WV	26354	10	194.3692175	84.2620835		
WV	26362	4	35.3872295	16.2918915		
WV	26372	1	1.4395095	1.4395095		
WV	26378	3	51.204	9.4233645		
WV	26385	1	16.96	7.63323		
WV	26408	1	2.5839495	2.5839495		
WV	26415	3	42.0162835	21.229527		
WV	26416	4	30.4154555	10.1112165		
WV	26426	4	113.978584	19.1122305		
WV	26431	5	47.493041	26.5688775		
WV	26447	1	30.528	13.4936175		
WV	26448	1	11.872	1.4395095		
WV	26452	11	183.573088	123.5385785		
WV	26456	6	58.159446	14.1685995		
WV	26501	34	845.6500195	495.0707345		
WV	26505	90	1829.803566	829.837068		
WV	26506	1	25.5	12.423048		
WV	26508	36	704.1057035	343.562578		
WV	26525	1	5.088	1.060092		
WV	26537	9	132.99078	49.391001		
WV	26541	4	111.2636785	25.8779205		
WV	26542	1	13.5	7.0183245		
WV	26554	43	964.163851	565.1938735		
WV	26568	2	25.568	3.943896		
WV	26570	2	38.0480855	19.501614		
WV	26571	1	10.5	3.131172		
WV	26582	5	130.704	33.924231		
WV	26588	2	15.784	2.7424155		
WV	26591	1	3	1.122		
